id,title,genre_ids,overview,release_date,vote_average,vote_count,poster_path,original_language,cast,director
483737,Totem,None,A teen must resort to extreme measures to protect her family from a supernatural entity.,2017-10-31,5.1,181,/2eMZjYxEGXS6xj4hRtxBmaPPi3z.jpg,en,"['Kerris Dorsey', ""Ahna O'Reilly"", 'James Tupper']",Marcel Sarmiento
361743,Top Gun: Maverick,None,"After more than thirty years of service as one of the Navy’s top aviators, and dodging the advancement in rank that would ground him, Pete “Maverick” Mitchell finds himself training a detachment of TOP GUN graduates for a specialized mission the likes of which no living pilot has ever seen.",2022-05-21,8.171,10035,/62HCnUTziyWcpDaBO2i1DX17ljH.jpg,en,"['Tom Cruise', 'Val Kilmer', 'Miles Teller']",Joseph Kosinski
47607,Tiny Furniture,None,"After graduating from film school, Aura returns to New York to live with her photographer mother, Siri, and her sister, Nadine, who has just finished high school. Aura is directionless and wonders where to go next in her career and her life. She takes a job in a restaurant and tries unsuccessfully to develop relationships with men, including Keith, a chef where she works, and cult Internet star Jed.",2010-11-12,5.663,163,/5T81WvUlc1Our3UwmluXBBc3L0k.jpg,en,"['Lena Dunham', 'Laurie Simmons', 'Cyrus Grace Dunham']",Lena Dunham
11798,This Is England,None,"A story about a troubled boy growing up in England, set in 1983. He comes across a few skinheads on his way home from school, after a fight. They become his new best friends, even like family. Based on experiences of director Shane Meadows.",2007-04-27,7.5,1315,/bmhVn89BoAAIziFklH3TusE26H0.jpg,en,"['Thomas Turgoose', 'Stephen Graham', 'Jo Hartley']",Shane Meadows
1026227,C'è ancora domani,None,"In postwar Rome, a working-class woman dreams of a better future for herself and her daughter while facing abuse at the hands of her domineering husband. When a mysterious letter arrives, she discovers the courage to change the circumstances of her life.",2023-10-26,8.129,1397,/4Hi7yjiQjokEDStT1MOj5rPgRfW.jpg,it,"['Paola Cortellesi', 'Valerio Mastandrea', 'Romana Maggiora Vergano']",Paola Cortellesi
97248,Thelma,None,"The film tells the story of a tomboyish Ilocano lass from Ilocos Norte, Thelma (Maja Salvador) whose family is beset with challenges when she discovers her uncanny gift of speed. Her talent then opens doors for her – to elevate her family’s situation and change the course of her own life. But to do that she will have to run- against all obstacles, against personal hindrances, against shadows from her past, and against her own self-doubts. Will she ever accomplish her dream as a successful athlete?",2011-09-07,0.0,0,/byd0oWrk4c4ijORHRqOBRPIofSn.jpg,tl,"['Maja Salvador', 'Tetchie Agbayani', 'John Arcilla']",Paul Soriano
890601,Puff: Wonders of the Reef,None,A baby pufferfish travels through a wondrous microworld full of fantastical creatures as he searches for a home on the Great Barrier Reef.,2021-10-01,7.7,101,/3jW7VXaI955lIfegDlB0F5OShbP.jpg,en,['Rose Byrne'],Nick Robinson
724495,The Woman King,None,"The story of the Agojie, the all-female unit of warriors who protected the African Kingdom of Dahomey in the 1800s with skills and a fierceness unlike anything the world has ever seen, and General Nanisca as she trains the next generation of recruits and readies them for battle against an enemy determined to destroy their way of life.",2022-09-16,7.664,2182,/438QXt1E3WJWb3PqNniK0tAE5c1.jpg,en,"['Viola Davis', 'Thuso Mbedu', 'Lashana Lynch']",Gina Prince-Bythewood
55821,The Tribe,None,"Property developer Jamie has to evict some weird, post-modern hippies from a building. But they slowly drag him into their dark underworld of bizarre rituals and dangerous liaisons.",1998-06-21,5.3,10,/asSDcVmSaadLcO6qz6LXu8eI1qb.jpg,en,"['Jonathan Rhys Meyers', 'Jeremy Northam', 'Joely Richardson']",Stephen Poliakoff
964960,La Passion de Dodin Bouffant,None,"Set in 1889 France, Dodin Bouffant is a chef living with his personal cook and lover Eugénie. They share a long history of gastronomy and love but Eugénie refuses to marry Dodin, so the food lover decides to do something he has never done before: cook for her.",2023-11-08,7.1,329,/2NjpbQUIJD7jkARB6EJbOxZ9JVC.jpg,fr,"['Benoît Magimel', 'Juliette Binoche', ""Patrick d'Assumçao""]",Trần Anh Hùng
15318,茶の味,None,"A spell of time in the life of a family in rural Tochigi prefecture. Yoshiko is not an ordinary housewife, instead working on an animated film project. Uncle Ayano, a successful music producer, is looking to get his head together after living in Tokyo. Meanwhile, Sachiko is concerned with why she seems to be followed by a giant version of herself. As the lazy days pass by, each member of the family is followed in a series of episodic vignettes.",2004-07-17,7.5,153,/yapwfNElQYFY9TaVS03jv6Gk2Rs.jpg,ja,"['Maya Suzuno', 'Takahiro Sato', 'Tadanobu Asano']",Katsuhito Ishii
15912,The Square,None,"Ray, a construction worker trapped in an unhappy marriage, pursues an affair with his neighbor, Carla. Carla's husband, Greg, is a mobster who keeps large sums of drug money in their home. With this in mind, Carla comes up with a plan: She and Ray will steal Greg's money, burn down her house, convince Greg the money was lost in the fire and then run away together. Carla's scheme, however, doesn't go off as planned.",2008-06-30,6.2,106,/kLed7chodgFBAC2hUFqtVt9KyGk.jpg,en,"['David Roberts', 'Claire van der Boom', 'Joel Edgerton']",Nash Edgerton
473019,The Souvenir,None,"A shy but ambitious film student falls into an intense, emotionally fraught relationship with a charismatic but untrustworthy older man.",2019-05-17,6.1,260,/2Nj04HsZ0lNkv07JnfBZ0bAIECn.jpg,en,"['Honor Swinton Byrne', 'Tom Burke', 'Tilda Swinton']",Joanna Hogg
1061699,The Six Triple Eight,None,"During World War II, the US Army's only all-Black, all-women battalion takes on an impossible mission: sorting through a three-year backlog of 17 million pieces of mail that hadn't been delivered to American soldiers and finish within six months.",2024-12-06,7.559,536,/7tvAnzZj9e9AjdoHaN9jshm2Cjw.jpg,en,"['Kerry Washington', 'Sam Waterston', 'Susan Sarandon']",Tyler Perry
399055,The Shape of Water,None,"An other-worldly story, set against the backdrop of Cold War era America circa 1962, where a mute janitor working at a lab falls in love with an amphibious man being held captive there and devises a plan to help him escape.",2017-12-01,7.2,12392,/9zfwPffUXpBrEP26yp0q1ckXDcj.jpg,en,"['Sally Hawkins', 'Michael Shannon', 'Richard Jenkins']",Guillermo del Toro
25376,El secreto de sus ojos,None,"Hoping to put to rest years of unease concerning a past case, retired criminal investigator Benjamín begins writing a novel based on the unsolved mystery of a newlywed’s rape and murder. With the help of a former colleague, judge Irene, he attempts to make sense of the past.",2009-08-13,7.977,2666,/dkeAwfZzwL3WvToydE3CXiY80E0.jpg,es,"['Ricardo Darín', 'Soledad Villamil', 'Pablo Rago']",Juan José Campanella
1212742,The Rule of Jenny Pen,None,"Confined to a secluded rest home and trapped within his stroke-ridden body, a former Judge must stop an elderly psychopath who employs a child's puppet to abuse the home's residents with deadly consequences.",2025-03-07,6.176,74,/qiuFVvocsT7WHBS9IzMUnl8cBDO.jpg,en,"['Geoffrey Rush', 'John Lithgow', 'George Henare']",James Ashcroft
453278,The Rider,None,"Once a rising star of the rodeo circuit, and a gifted horse trainer, young cowboy Brady is warned that his riding days are over after a horse crushed his skull at a rodeo. In an attempt to regain control of his own fate, Brady undertakes a search for a new identity and what it means to be a man in the heartland of the United States.",2018-03-28,7.284,514,/cFsrA0Is5xode2INrPj1VJcQ18n.jpg,en,"['Brady Jandreau', 'Tim Jandreau', 'Lilly Jandreau']",Chloé Zhao
463520,The Return,None,The Return is a 2016 documentary directed by Emmy Award winning director Erich Joiner chronicling Ford GT's return to 24 Hours of Le Mans after their 1966 1-2-3 victory.,2017-06-15,6.6,93,/ROvTxTwcCN8CyxrV4Rhun9MhYD.jpg,en,[],Erich Joiner
1402,The Pursuit of Happyness,None,A struggling salesman takes custody of his son as he's poised to begin a life-changing professional career.,2006-12-14,7.891,10133,/lBYOKAMcxIvuk9s9hMuecB9dPBV.jpg,en,"['Will Smith', 'Jaden Smith', 'Thandiwe Newton']",Gabriele Muccino
97367,The Place Beyond the Pines,None,"A motorcycle stunt rider considers committing a crime in order to provide for his wife and child, an act that puts him on a collision course with a cop-turned-politician.",2013-03-20,6.978,4965,/vY5j2xQzMGWmxBuhQo0HfA4Lxqb.jpg,en,"['Ryan Gosling', 'Bradley Cooper', 'Eva Mendes']",Derek Cianfrance
423,The Pianist,None,"The true story of pianist Władysław Szpilman's experiences in Warsaw during the Nazi occupation. When the Jews of the city find themselves forced into a ghetto, Szpilman finds work playing in a café; and when his family is deported in 1942, he stays behind, works for a while as a laborer, and eventually goes into hiding in the ruins of the war-torn city.",2002-09-17,8.379,9593,/2hFvxCCWrTmCYwfy7yum0GKRi3Y.jpg,en,"['Adrien Brody', 'Thomas Kretschmann', 'Frank Finlay']",Roman Polanski
10794,The Party,None,"Hrundi V. Bakshi, an accident-prone actor from India, is accidentally put on the guest list for an upcoming party at the home of a Hollywood film producer. Unfortunately, from the moment he arrives, one thing after another goes wrong with compounding effect.",1968-04-04,7.279,799,/8d2Msw39YzwkBWfBMauCulp7D0.jpg,en,"['Peter Sellers', 'Claudine Longet', 'Natalia Borisova']",Blake Edwards
400090,The Nightingale,None,"In 1825, Clare, a 21-year-old Irish convict, chases a British soldier through the rugged Tasmanian wilderness, bent on revenge for a terrible act of violence he committed against her family. She enlists the services of an Aboriginal tracker who is also marked by trauma from his own violence-filled past.",2018-09-23,7.064,606,/wEzqFiatOJSbGBu6pb8z5sQuZt1.jpg,en,"['Aisling Franciosi', 'Sam Claflin', 'Baykali Ganambarr']",Jennifer Kent
290250,The Nice Guys,None,A private eye investigates the apparent suicide of a fading porn star in 1970s Los Angeles and uncovers a conspiracy.,2016-05-15,7.125,8183,/clq4So9spa9cXk3MZy2iMdqkxP2.jpg,en,"['Russell Crowe', 'Ryan Gosling', 'Angourie Rice']",Shane Black
974593,超人ロック 新世界戦隊,None,"Azalea has been residing on the Colony-Planet of Dinahl, and she can't recall anything about herself until she hears a voice calling her name. Then there is another voice summoning her to go to a park on top of a skyscraper. Once she arrives there, she meets up with other people who also have no recollection of who they are or what they were doing before arriving at this destination as instructed by the voice. All the people assembled there possess superhuman powers, such as Eno's psychic power, Umoth's x-ray vision, Neia's teleportation powers, Azalea's telepathy, and Locke's electrical wizardry. Who has summoned them, and what will the five super-psychics confront?",1991-08-22,8.5,2,/hrMHFVm1WMnFKmASlQPUVGwkOS6.jpg,ja,"['Nobuo Tobita', 'Nozomu Sasaki', 'Chieko Honda']",Takeshi Hirota
1127927,Der Mann ohne Vergangenheit,None,"Horst Rudolf Überlacker is a young lawyer at the beginning of a promising career. At the end of the Second World War he was nine years old, but his present statements can be considered ""agitation threatening peace"". The Spokesman of the Sudeten German Association, Dr. Becher lauds ""the young political talent"" who performs the generational change from old Fascists to neo-Nazis.",1970-04-26,0.0,0,,de,"['Gerhard Scheumann', 'Volkmar Kleinert']",Walter Heynowski
457846,Човекот кој не беше таму,None,The ghost of a dead man strives to find his other half.,2017-05-22,6.8,2,/a2ADN7mWabUjmH3jCkhv5bz7OpN.jpg,mk,"['Visar Vishka', 'Gjorgji Jolevski', 'Dragana Levenska']",Goce Cvetanovski
191714,The Lunchbox,None,"A mistaken delivery in Mumbai's famously efficient lunchbox delivery system (Mumbai's Dabbawallahs) connects a young housewife to a stranger in the dusk of his life. They build a fantasy world together through notes in the lunchbox. Gradually, this fantasy threatens to overwhelm their reality.",2013-09-20,7.3,740,/jSOiz1h97i3qwjZJXY8SeLvjPsl.jpg,hi,"['Irrfan Khan', 'Nimrat Kaur', 'Nawazuddin Siddiqui']",Ritesh Batra
122,The Lord of the Rings: The Return of the King,None,"As armies mass for a final battle that will decide the fate of the world--and powerful, ancient forces of Light and Dark compete to determine the outcome--one member of the Fellowship of the Ring is revealed as the noble heir to the throne of the Kings of Men. Yet, the sole hope for triumph over evil lies with a brave hobbit, Frodo, who, accompanied by his loyal friend Sam and the hideous, wretched Gollum, ventures deep into the very dark heart of Mordor on his seemingly impossible quest to destroy the Ring of Power.​",2003-12-17,8.488,25272,/rCzpDGLbOoPwLjy3OAm5NUPOTrC.jpg,en,"['Elijah Wood', 'Ian McKellen', 'Viggo Mortensen']",Peter Jackson
254320,The Lobster,None,"In a dystopian near future, single people, according to the laws of The City, are taken to The Hotel, where they are obliged to find a romantic partner in forty-five days or are transformed into animals and sent off into The Woods.",2015-10-15,7.039,6491,/7Y9ILV1unpW9mLpGcqyGQU72LUy.jpg,en,"['Colin Farrell', 'Rachel Weisz', 'Olivia Colman']",Yorgos Lanthimos
45269,The King's Speech,None,"The King's Speech tells the story of the man who became King George VI, the father of Queen Elizabeth II. After his brother abdicates, George ('Bertie') reluctantly assumes the throne. Plagued by a dreaded stutter and considered unfit to be king, Bertie engages the help of an unorthodox speech therapist named Lionel Logue. Through a set of unexpected techniques, and as a result of an unlikely friendship, Bertie is able to find his voice and boldly lead the country into war.",2010-11-26,7.734,8932,/pVNKXVQFukBaCz6ML7GH3kiPlQP.jpg,en,"['Colin Firth', 'Geoffrey Rush', 'Helena Bonham Carter']",Tom Hooper
398978,The Irishman,None,"Pennsylvania, 1956. Frank Sheeran, a war veteran of Irish origin who works as a truck driver, accidentally meets mobster Russell Bufalino. Once Frank becomes his trusted man, Bufalino sends him to Chicago with the task of helping Jimmy Hoffa, a powerful union leader related to organized crime, with whom Frank will maintain a close friendship for nearly twenty years.",2019-11-01,7.589,7089,/mbm8k3GFhXS0ROd9AD1gqYbIFbM.jpg,en,"['Robert De Niro', 'Al Pacino', 'Joe Pesci']",Martin Scorsese
1300792,The Intouchables,None,A true story of two men who should never have met – a quadriplegic aristocrat who was injured in a paragliding accident and a young man from the projects.,,0.0,0,,hi,[],Collin D'Cunha
673254,La niña santa: Making Of,None,Making of documentary,2005-07-25,0.0,0,/cZDfCCtyVCaFLRnSgF8Xjzryv7Q.jpg,es,"['Lucrecia Martel', 'Lita Stantic', 'Mercedes Morán']",Nicolás Avruj
1232827,Pigen med nålen,None,"Struggling to survive in post-WWI Copenhagen, a newly unemployed and pregnant young woman is taken in by a charismatic elder to help run an underground adoption agency. The two form an unexpected bond, until a sudden discovery changes everything.",2024-09-06,7.6,242,/2xkyx8v9G3ePxe1IcFugFQkXHzQ.jpg,da,"['Vic Carmen Sonne', 'Trine Dyrholm', 'Besir Zeciri']",Magnus von Horn
620897,The Forty-Year-Old Version,None,"Desperate for a breakthrough as she nears the big 4-0, struggling New York City playwright Radha finds inspiration by reinventing herself as a rapper.",2020-10-02,6.729,109,/ilMExVn5xyfIWAnqngqAB0OFsE5.jpg,en,"['Radha Blank', 'Peter Y. Kim', 'Oswin Benjamin']",Radha Blank
156022,The Equalizer,None,"McCall believes he has put his mysterious past behind him and dedicated himself to beginning a new, quiet life. But when he meets Teri, a young girl under the control of ultra-violent Russian gangsters, he can’t stand idly by – he has to help her. Armed with hidden skills that allow him to serve vengeance against anyone who would brutalize the helpless, McCall comes out of his self-imposed retirement and finds his desire for justice reawakened. If someone has a problem, if the odds are stacked against them, if they have nowhere else to turn, McCall will help. He is The Equalizer.",2014-09-24,7.3,9410,/9u4yW7yPA0BQ2pv9XwiNzItwvp8.jpg,en,"['Denzel Washington', 'Marton Csokas', 'Chloë Grace Moretz']",Antoine Fuqua
803700,Le otto montagne,None,"An epic journey of friendship and self-discovery set in the breathtaking Italian Alps, The Eight Mountains follows over four decades the profound, complex relationship between Pietro and Bruno.",2022-12-21,7.613,760,/ohD87uTlwOgNuUEYaW82ew9Eds7.jpg,it,"['Luca Marinelli', 'Alessandro Borghi', 'Lupo Barbiero']",Felix van Groeningen
2013,Le Scaphandre et le Papillon,None,"The true story of Elle France editor Jean-Dominique Bauby, who, in 1995 at the age of 43, suffered a stroke that paralyzed his entire body, except his left eye. Using that eye to blink out his memoir, Bauby eloquently described the aspects of his interior world, from the psychological torment of being trapped inside his body to his imagined stories from lands he'd only visited in his mind.",2007-05-23,7.565,1207,/3MJUo4bCPai5r9zrw7nTS8sVzQ7.jpg,fr,"['Mathieu Amalric', 'Emmanuelle Seigner', 'Marie-Josée Croze']",Julian Schnabel
1433,El espinazo del diablo,None,"Spain, 1939. In the last days of the Spanish Civil War, the young Carlos arrives at the Santa Lucía orphanage, where he will make friends and enemies as he follows the quiet footsteps of a mysterious presence eager for revenge.",2001-04-20,7.3,1260,/iP1z1aJzPnkP8FHg77TS7ukqoEZ.jpg,es,"['Marisa Paredes', 'Eduardo Noriega', 'Federico Luppi']",Guillermo del Toro
350,The Devil Wears Prada,None,"Andy moves to New York to work in the fashion industry. Her boss is extremely demanding, cruel and won't let her succeed if she doesn't fit into the high class elegant look of their magazine.",2006-06-29,7.395,12405,/8912AsVuS7Sj915apArUFbv6F9L.jpg,en,"['Meryl Streep', 'Anne Hathaway', 'Emily Blunt']",David Frankel
85525,북촌방향,None,"A film director who no longer makes films arrives in Seoul to meet a close friend. When the friend doesn't show up, he wanders the city aimlessly for three days, grabbing drinks and meeting women, with each day playing out like a version of the last.",2011-09-08,7.0,80,/nYgTNFSFKJMDQF4mq9vt3ieJ7eQ.jpg,ko,"['Yu Jun-sang', 'Kim Sang-joong', 'Song Sun-mi']",Hong Sang-soo
558915,The Color Purple,None,"A decades-spanning tale of love and resilience and of one woman's journey to independence. Celie faces many hardships in her life, but ultimately finds extraordinary strength and hope in the unbreakable bonds of sisterhood.",2023-12-25,7.068,311,/h5bqIxM8GO4TewJ0u6Rzkg58ssJ.jpg,en,"['Fantasia Barrino', 'Taraji P. Henson', 'Danielle Brooks']",Blitz Bazawule
83834,The Child,None,"In early 20th century California, a young woman, Alicianne, takes a job as a nanny to a young girl, Rosalie Nordon, whose mother has recently died. On her way to the rural, secluded Nordon home, Alicianne meets a neighbor who warns her of the family's reputation. She soon meets the crabby, morbid Mr. Nordon, his awkward son Len, and the aloof Rosalie, who can seemingly animate objects when she is angry.",1977-06-02,4.293,41,/iUkNBWZPTvdP5THpXNjg2yjTPwM.jpg,en,"['Laurel Barnett', 'Rosalie Cole', 'Frank Janson']",Robert Voskanian
137182,The Broken Circle Breakdown,None,The loss of their young daughter threatens to destroy the love and faith of two married musicians.,2012-10-09,7.7,1083,/qXpMmQaKvTCCN2tvzvkyuOp8AQC.jpg,nl,"['Veerle Baetens', 'Johan Heldenbergh', 'Nell Cattrysse']",Felix van Groeningen
315465,バケモノの子,None,"Kyuta, a boy living in Shibuya, and Kumatetsu, a lonesome beast from Jutengai, an imaginary world. One day, Kyuta forays into the imaginary world and, as he's looking for his way back, meets Kumatetsu who becomes his spirit guide. That encounter leads them to many adventures.",2015-07-11,7.9,1521,/kzKJxfIdZ70nsPfKyq7hlYlJwSx.jpg,ja,"['Koji Yakusho', 'Aoi Miyazaki', 'Shota Sometani']",Mamoru Hosoda
2501,The Bourne Identity,None,"Wounded to the brink of death and suffering from amnesia, Jason Bourne is rescued at sea by a fisherman. With nothing to go on but a Swiss bank account number, he starts to reconstruct his life, but finds that many people he encounters want him dead. However, Bourne realizes that he has the combat and mental skills of a world-class spy—but who does he work for?",2002-06-14,7.468,9574,/aP8swke3gmowbkfZ6lmNidu0y9p.jpg,en,"['Matt Damon', 'Franka Potente', 'Chris Cooper']",Doug Liman
416477,The Big Sick,None,"Pakistan-born comedian Kumail Nanjiani and grad student Emily Gardner fall in love but struggle as their cultures clash. When Emily contracts a mysterious illness, Kumail finds himself forced to face her feisty parents, his family's expectations, and his true feelings.",2017-03-30,7.333,2500,/9fJTT8pBxxQsFILJHTtHhdYFr77.jpg,en,"['Kumail Nanjiani', 'Zoe Kazan', 'Holly Hunter']",Michael Showalter
318846,The Big Short,None,The men who made millions from a global economic meltdown.,2015-12-11,7.357,9317,/scVEaJEwP8zUix8vgmMoJJ9Nq0w.jpg,en,"['Steve Carell', 'Christian Bale', 'Ryan Gosling']",Adam McKay
242224,The Babadook,None,"A single mother, plagued by the violent death of her husband, battles with her son's fear of a monster lurking in the house, but soon discovers a sinister presence all around her.",2014-05-22,6.523,6150,/qt3fqapeo94TfvMyld8P7gkpXLz.jpg,en,"['Essie Davis', 'Noah Wiseman', 'Hayley McElhinney']",Jennifer Kent
4512,The Assassination of Jesse James by the Coward Robert Ford,None,"Outlaw Jesse James is rumored to be the 'fastest gun in the West'. An eager recruit into James' notorious gang, Robert Ford eventually grows jealous of the famed outlaw and, when Robert and his brother sense an opportunity to kill James, their murderous action elevates their target to near mythical status.",2007-09-20,7.0,2595,/2d1S6fJS80fvseg6mJE8eq5o7Kx.jpg,en,"['Brad Pitt', 'Casey Affleck', 'Sam Rockwell']",Andrew Dominik
480001,The Art of Self-Defense,None,"Casey is attacked at random on the street and enlists in a local dojo led by a charismatic and mysterious Sensei in an effort to learn how to defend himself. What he uncovers is a sinister world of fraternity, violence and hypermasculinity and a woman fighting for her place in it.",2019-07-12,6.569,763,/bTq793Qwl3tCXb94zrDPAwppbsC.jpg,en,"['Jesse Eisenberg', 'Alessandro Nivola', 'Imogen Poots']",Riley Stearns
6957,The 40 Year Old Virgin,None,"Andy Stitzer has a pleasant life with a nice apartment and a job stamping invoices at an electronics store. But at age 40, there's one thing Andy hasn't done, and it's really bothering his sex-obsessed male co-workers: Andy is still a virgin. Determined to help Andy get laid, the guys make it their mission to de-virginize him. But it all seems hopeless until Andy meets small business owner Trish, a single mom.",2005-08-11,6.409,6887,/jBoRAWYOv7tBtfXbNJMAojGj0Xf.jpg,en,"['Steve Carell', 'Catherine Keener', 'Paul Rudd']",Judd Apatow
279516,Ten,None,"Ten women spend the night in a supposedly haunted mansion on Spektor Island in December 1972. Crazy superstitions don't stop them from raiding the wine cellar and throwing a party, at least until the first murder.",2014-03-28,3.818,11,/uSQ6m7HH976VPmbVzGZm6h6TEqg.jpg,en,"['Jade Sylvan', 'Molly Carlisle', 'Molly Devon']",Sophia Cacciola
186992,L'Inconnu du lac,None,"Frank spends his summer days hopelessly searching for companionship at a popular cruising spot on the shores of a lake in rural France. One day, he meets Michel, an attractive yet darkly mysterious man and falls blindly in love.",2013-06-12,6.307,444,/ug6IbPt19J8YIW9vh87Xw9FOTaJ.jpg,fr,"['Pierre Deladonchamps', 'Christophe Paou', ""Patrick d'Assumçao""]",Alain Guiraudie
12133,Step Brothers,None,"Brennan Huff and Dale Doback might be grown men. But that doesn't stop them from living at home and turning into jealous, competitive stepbrothers when their single parents marry. Brennan's constant competition with Dale strains his mom's marriage to Dale's dad, leaving everyone to wonder whether they'll ever see eye to eye.",2008-07-25,6.553,3210,/wRR6U3K3v2iQsG3uw7ehz1ctRyT.jpg,en,"['Will Ferrell', 'John C. Reilly', 'Richard Jenkins']",Adam McKay
140607,Star Wars: The Force Awakens,None,"Thirty years after defeating the Galactic Empire, Han Solo and his allies face a new threat from the evil Kylo Ren and his army of Stormtroopers.",2015-12-15,7.258,19857,/wqnLdwVXoBjKibFRR5U3y0aDUhs.jpg,en,"['Harrison Ford', 'Mark Hamill', 'Carrie Fisher']",J.J. Abrams
122081,Spring Breakers,None,"After four college girls rob a restaurant to fund their spring break in Florida, they get entangled with a weird dude with his own criminal agenda.",2013-03-06,5.243,3907,/9tyPnyEkL44qbAliM9jMRWc6bjg.jpg,en,"['James Franco', 'Selena Gomez', 'Vanessa Hudgens']",Harmony Korine
324857,Spider-Man: Into the Spider-Verse,None,"Struggling to find his place in the world while juggling school and family, Brooklyn teenager Miles Morales is unexpectedly bitten by a radioactive spider and develops unfathomable powers just like the one and only Spider-Man. While wrestling with the implications of his new abilities, Miles discovers a super collider created by the madman Wilson ""Kingpin"" Fisk, causing others from across the Spider-Verse to be inadvertently transported to his dimension.",2018-12-06,8.399,16281,/iiZZdoQBEYBv6id8su7ImL0oCbD.jpg,en,"['Shameik Moore', 'Jake Johnson', 'Hailee Steinfeld']",Bob Persichetti
1114513,Speak No Evil,None,"When an American family is invited to spend the weekend at the idyllic country estate of a charming British family they befriended on vacation, what begins as a dream holiday soon warps into a snarled psychological nightmare.",2024-09-11,7.206,1623,/6NwAlU6ZH6ua3sYpFAUpUnoKUmi.jpg,en,"['James McAvoy', 'Mackenzie Davis', 'Scoot McNairy']",James Watkins
502033,Sound of Metal,None,"Metal drummer Ruben begins to lose his hearing. When a doctor tells him his condition will worsen, he thinks his career and life is over. His girlfriend Lou checks the former addict into a rehab for the deaf hoping it will prevent a relapse and help him adapt to his new life. After being welcomed and accepted just as he is, Ruben must choose between his new normal and the life he once knew.",2020-11-20,7.7,2646,/3178oOJKKPDeQ2legWQvMPpllv.jpg,en,"['Riz Ahmed', 'Olivia Cooke', 'Paul Raci']",Darius Marder
63147,Snow on tha Bluff,None,"When Curtis Snow steals a video camera from some college kids during a dope deal, he gives the camera to his best friend, Pancho, and they start documenting their lives. At first its business as usual for Curtis. He robs dope boys, he runs from the cops, he sells drugs, all while trying to provide for his two-year-old son. But when one of the dealers he ripped off comes for revenge, Curt’s life starts to spiral out of control.",2011-01-05,6.2,33,/vXGArJcQG14TcLVsmFO8BEEI7Ar.jpg,en,"['Curtis Snow', 'Cat Erickson', 'Adrienne Lockett']",Damon Russell
12405,Slumdog Millionaire,None,"A teenager reflects on his life after being accused of cheating on the Indian version of ""Who Wants to be a Millionaire?"".",2008-11-12,7.732,10844,/5leCCi7ZF0CawAfM5Qo2ECKPprc.jpg,en,"['Dev Patel', 'Freida Pinto', 'Madhur Mittal']",Danny Boyle
1155828,Sing Sing,None,"Divine G, imprisoned at Sing Sing for a crime he didn't commit, finds purpose by acting in a theatre group alongside other incarcerated men in this story of resilience, humanity, and the transformative power of art.",2024-07-12,7.537,254,/s0TPyI8QlMiktEiq3JVhea0zFhM.jpg,en,"['Colman Domingo', 'Clarence Maclin', 'Sean San Jose']",Greg Kwedar
68730,Silence,None,"In the 17th century, two Portuguese Jesuit priests travel to Japan in an attempt to locate their mentor, who is rumored to have committed apostasy, and to propagate Catholicism.",2016-12-23,7.125,3124,/wO8XKAt3JUpdij27gIq6Maq4JMp.jpg,en,"['Andrew Garfield', 'Adam Driver', 'Liam Neeson']",Martin Scorsese
9675,Sideways,None,"Two middle-aged men embark on a spiritual journey through Californian wine country. One is an unpublished novelist suffering from depression, and the other is only days away from walking down the aisle.",2004-10-22,7.105,1736,/zOsaxYLgvZVU7cJBpPn8CuE0MrP.jpg,en,"['Paul Giamatti', 'Thomas Haden Church', 'Virginia Madsen']",Alexander Payne
273481,Sicario,None,An idealistic FBI agent is enlisted by a government task force to aid in the escalating war against drugs at the border area between the U.S. and Mexico.,2015-09-17,7.412,8990,/lz8vNyXeidqqOdJW9ZjnDAMb5Vr.jpg,en,"['Emily Blunt', 'Benicio del Toro', 'Josh Brolin']",Denis Villeneuve
809,Shrek 2,None,"Shrek, Fiona, and Donkey set off to Far, Far Away to meet Fiona's mother and father, the Queen and King. But not everyone is happily ever after. Shrek and the King find it difficult to get along, and there's tension in the marriage. The Fairy Godmother discovers that Fiona has married Shrek instead of her son Prince Charming and plots to destroy their marriage.",2004-05-19,7.299,12784,/2yYP0PQjG8zVqturh1BAqu2Tixl.jpg,en,"['Mike Myers', 'Eddie Murphy', 'Cameron Diaz']",Conrad Vernon
53244,Sex is Comedy,None,"A director struggles with a difficult sex scene between a young actor and actress who can't stand one another. Aided by her loyal assistant, she is hell-bent on getting the scene right without compromise.",2002-06-05,5.942,52,/twhRxBqPbbbeUNZtvpyQl2PvNPF.jpg,fr,"['Anne Parillaud', 'Grégoire Colin', 'Roxane Mesquida']",Catherine Breillat
86838,Seven Psychopaths,None,A struggling screenwriter inadvertently becomes entangled in the Los Angeles criminal underworld after his oddball friends kidnap a gangster's beloved Shih Tzu.,2012-10-12,6.821,4042,/4ukEYAxlSivFcDG6vLxJB6PjTjg.jpg,en,"['Colin Farrell', 'Sam Rockwell', 'Woody Harrelson']",Martin McDonagh
2015,밀양,None,"Shin-ae moves to her recently late husband’s hometown. Despite her efforts to settle in this unfamiliar and too-normal place, she finds that she can’t fit in. After a sudden tragedy, Shin-ae turns to Christianity to relieve her pain, but when even this is not permitted, she wages a war against God.",2007-05-23,7.2,213,/vee1jyUrqUEmi5ZStWI1JJzLQJH.jpg,ko,"['Jeon Do-yeon', 'Song Kang-ho', 'Jo Young-jin']",Lee Chang-dong
